geometry
"POLYGON ((148868.45032375335 450558.69011467765, 148743.45032375335 450775.19646562374, 148493.45032375335 450775.19646562374, 148368.45032375335 450558.69011467765, 148493.45032375335 450342.18376373156, 148743.45032375335 450342.18376373156, 148868.45032375335 450558.69011467765))"
"POLYGON ((149301.4630256456 450558.69011467765, 149176.4630256456 450775.19646562374, 148926.4630256456 450775.19646562374, 148801.4630256456 450558.69011467765, 148926.4630256456 450342.18376373156, 149176.4630256456 450342.18376373156, 149301.4630256456 450558.69011467765))"
"POLYGON ((149734.4757275378 450558.69011467765, 149609.4757275378 450775.19646562374, 149359.4757275378 450775.19646562374, 149234.4757275378 450558.69011467765, 149359.4757275378 450342.18376373156, 149609.4757275378 450342.18376373156, 149734.4757275378 450558.69011467765))"
"POLYGON ((150167.48842943 450558.69011467765, 150042.48842943 450775.19646562374, 149792.48842943 450775.19646562374, 149667.48842943 450558.69011467765, 149792.48842943 450342.18376373156, 150042.48842943 450342.18376373156, 150167.48842943 450558.69011467765))"
"POLYGON ((150600.50113132223 450558.69011467765, 150475.50113132223 450775.19646562374, 150225.50113132223 450775.19646562374, 150100.50113132223 450558.69011467765, 150225.50113132223 450342.18376373156, 150475.50113132223 450342.18376373156, 150600.50113132223 450558.69011467765))"
"POLYGON ((151033.51383321444 450558.69011467765, 150908.51383321444 450775.19646562374, 150658.51383321444 450775.19646562374, 150533.51383321444 450558.69011467765, 150658.51383321444 450342.18376373156, 150908.51383321444 450342.18376373156, 151033.51383321444 450558.69011467765))"
"POLYGON ((151466.52653510665 450558.69011467765, 151341.52653510665 450775.19646562374, 151091.52653510665 450775.19646562374, 150966.52653510665 450558.69011467765, 151091.52653510665 450342.18376373156, 151341.52653510665 450342.18376373156, 151466.52653510665 450558.69011467765))"
"POLYGON ((151899.53923699888 450558.69011467765, 151774.53923699888 450775.19646562374, 151524.53923699888 450775.19646562374, 151399.53923699888 450558.69011467765, 151524.53923699888 450342.18376373156, 151774.53923699888 450342.18376373156, 151899.53923699888 450558.69011467765))"
"POLYGON ((152332.55193889112 450558.69011467765, 152207.55193889112 450775.19646562374, 151957.55193889112 450775.19646562374, 151832.55193889112 450558.69011467765, 151957.55193889112 450342.18376373156, 152207.55193889112 450342.18376373156, 152332.55193889112 450558.69011467765))"
"POLYGON ((152765.56464078333 450558.69011467765, 152640.56464078333 450775.19646562374, 152390.56464078333 450775.19646562374, 152265.56464078333 450558.69011467765, 152390.56464078333 450342.18376373156, 152640.56464078333 450342.18376373156, 152765.56464078333 450558.69011467765))"
"POLYGON ((153198.57734267553 450558.69011467765, 153073.57734267553 450775.19646562374, 152823.57734267553 450775.19646562374, 152698.57734267553 450558.69011467765, 152823.57734267553 450342.18376373156, 153073.57734267553 450342.18376373156, 153198.57734267553 450558.69011467765))"
"POLYGON ((153631.59004456777 450558.69011467765, 153506.59004456777 450775.19646562374, 153256.59004456777 450775.19646562374, 153131.59004456777 450558.69011467765, 153256.59004456777 450342.18376373156, 153506.59004456777 450342.18376373156, 153631.59004456777 450558.69011467765))"
"POLYGON ((154064.60274645998 450558.69011467765, 153939.60274645998 450775.19646562374, 153689.60274645998 450775.19646562374, 153564.60274645998 450558.69011467765, 153689.60274645998 450342.18376373156, 153939.60274645998 450342.18376373156, 154064.60274645998 450558.69011467765))"
"POLYGON ((154497.61544835218 450558.69011467765, 154372.61544835218 450775.19646562374, 154122.61544835218 450775.19646562374, 153997.61544835218 450558.69011467765, 154122.61544835218 450342.18376373156, 154372.61544835218 450342.18376373156, 154497.61544835218 450558.69011467765))"
"POLYGON ((154930.62815024442 450558.69011467765, 154805.62815024442 450775.19646562374, 154555.62815024442 450775.19646562374, 154430.62815024442 450558.69011467765, 154555.62815024442 450342.18376373156, 154805.62815024442 450342.18376373156, 154930.62815024442 450558.69011467765))"
"POLYGON ((155363.64085213665 450558.69011467765, 155238.64085213665 450775.19646562374, 154988.64085213665 450775.19646562374, 154863.64085213665 450558.69011467765, 154988.64085213665 450342.18376373156, 155238.64085213665 450342.18376373156, 155363.64085213665 450558.69011467765))"
"POLYGON ((155796.65355402886 450558.69011467765, 155671.65355402886 450775.19646562374, 155421.65355402886 450775.19646562374, 155296.65355402886 450558.69011467765, 155421.65355402886 450342.18376373156, 155671.65355402886 450342.18376373156, 155796.65355402886 450558.69011467765))"
"POLYGON ((156229.66625592107 450558.69011467765, 156104.66625592107 450775.19646562374, 155854.66625592107 450775.19646562374, 155729.66625592107 450558.69011467765, 155854.66625592107 450342.18376373156, 156104.66625592107 450342.18376373156, 156229.66625592107 450558.69011467765))"
"POLYGON ((156662.6789578133 450558.69011467765, 156537.6789578133 450775.19646562374, 156287.6789578133 450775.19646562374, 156162.6789578133 450558.69011467765, 156287.6789578133 450342.18376373156, 156537.6789578133 450342.18376373156, 156662.6789578133 450558.69011467765))"
"POLYGON ((157095.6916597055 450558.69011467765, 156970.6916597055 450775.19646562374, 156720.6916597055 450775.19646562374, 156595.6916597055 450558.69011467765, 156720.6916597055 450342.18376373156, 156970.6916597055 450342.18376373156, 157095.6916597055 450558.69011467765))"
"POLYGON ((157528.70436159775 450558.69011467765, 157403.70436159775 450775.19646562374, 157153.70436159775 450775.19646562374, 157028.70436159775 450558.69011467765, 157153.70436159775 450342.18376373156, 157403.70436159775 450342.18376373156, 157528.70436159775 450558.69011467765))"
"POLYGON ((157961.71706348995 450558.69011467765, 157836.71706348995 450775.19646562374, 157586.71706348995 450775.19646562374, 157461.71706348995 450558.69011467765, 157586.71706348995 450342.18376373156, 157836.71706348995 450342.18376373156, 157961.71706348995 450558.69011467765))"
"POLYGON ((158394.7297653822 450558.69011467765, 158269.7297653822 450775.19646562374, 158019.7297653822 450775.19646562374, 157894.7297653822 450558.69011467765, 158019.7297653822 450342.18376373156, 158269.7297653822 450342.18376373156, 158394.7297653822 450558.69011467765))"
"POLYGON ((158827.7424672744 450558.69011467765, 158702.7424672744 450775.19646562374, 158452.7424672744 450775.19646562374, 158327.7424672744 450558.69011467765, 158452.7424672744 450342.18376373156, 158702.7424672744 450342.18376373156, 158827.7424672744 450558.69011467765))"
"POLYGON ((159260.7551691666 450558.69011467765, 159135.7551691666 450775.19646562374, 158885.7551691666 450775.19646562374, 158760.7551691666 450558.69011467765, 158885.7551691666 450342.18376373156, 159135.7551691666 450342.18376373156, 159260.7551691666 450558.69011467765))"
"POLYGON ((159693.76787105884 450558.69011467765, 159568.76787105884 450775.19646562374, 159318.76787105884 450775.19646562374, 159193.76787105884 450558.69011467765, 159318.76787105884 450342.18376373156, 159568.76787105884 450342.18376373156, 159693.76787105884 450558.69011467765))"
"POLYGON ((160126.78057295104 450558.69011467765, 160001.78057295104 450775.19646562374, 159751.78057295104 450775.19646562374, 159626.78057295104 450558.69011467765, 159751.78057295104 450342.18376373156, 160001.78057295104 450342.18376373156, 160126.78057295104 450558.69011467765))"
"POLYGON ((160559.79327484328 450558.69011467765, 160434.79327484328 450775.19646562374, 160184.79327484328 450775.19646562374, 160059.79327484328 450558.69011467765, 160184.79327484328 450342.18376373156, 160434.79327484328 450342.18376373156, 160559.79327484328 450558.69011467765))"
"POLYGON ((160992.8059767355 450558.69011467765, 160867.8059767355 450775.19646562374, 160617.8059767355 450775.19646562374, 160492.8059767355 450558.69011467765, 160617.8059767355 450342.18376373156, 160867.8059767355 450342.18376373156, 160992.8059767355 450558.69011467765))"
"POLYGON ((161425.81867862772 450558.69011467765, 161300.81867862772 450775.19646562374, 161050.81867862772 450775.19646562374, 160925.81867862772 450558.69011467765, 161050.81867862772 450342.18376373156, 161300.81867862772 450342.18376373156, 161425.81867862772 450558.69011467765))"
"POLYGON ((161858.83138051993 450558.69011467765, 161733.83138051993 450775.19646562374, 161483.83138051993 450775.19646562374, 161358.83138051993 450558.69011467765, 161483.83138051993 450342.18376373156, 161733.83138051993 450342.18376373156, 161858.83138051993 450558.69011467765))"
"POLYGON ((162291.84408241214 450558.69011467765, 162166.84408241214 450775.19646562374, 161916.84408241214 450775.19646562374, 161791.84408241214 450558.69011467765, 161916.84408241214 450342.18376373156, 162166.84408241214 450342.18376373156, 162291.84408241214 450558.69011467765))"
"POLYGON ((162724.85678430437 450558.69011467765, 162599.85678430437 450775.19646562374, 162349.85678430437 450775.19646562374, 162224.85678430437 450558.69011467765, 162349.85678430437 450342.18376373156, 162599.85678430437 450342.18376373156, 162724.85678430437 450558.69011467765))"
"POLYGON ((163157.86948619658 450558.69011467765, 163032.86948619658 450775.19646562374, 162782.86948619658 450775.19646562374, 162657.86948619658 450558.69011467765, 162782.86948619658 450342.18376373156, 163032.86948619658 450342.18376373156, 163157.86948619658 450558.69011467765))"
"POLYGON ((163590.8821880888 450558.69011467765, 163465.8821880888 450775.19646562374, 163215.8821880888 450775.19646562374, 163090.8821880888 450558.69011467765, 163215.8821880888 450342.18376373156, 163465.8821880888 450342.18376373156, 163590.8821880888 450558.69011467765))"
"POLYGON ((164023.89488998102 450558.69011467765, 163898.89488998102 450775.19646562374, 163648.89488998102 450775.19646562374, 163523.89488998102 450558.69011467765, 163648.89488998102 450342.18376373156, 163898.89488998102 450342.18376373156, 164023.89488998102 450558.69011467765))"
"POLYGON ((164456.90759187326 450558.69011467765, 164331.90759187326 450775.19646562374, 164081.90759187326 450775.19646562374, 163956.90759187326 450558.69011467765, 164081.90759187326 450342.18376373156, 164331.90759187326 450342.18376373156, 164456.90759187326 450558.69011467765))"
"POLYGON ((164889.92029376546 450558.69011467765, 164764.92029376546 450775.19646562374, 164514.92029376546 450775.19646562374, 164389.92029376546 450558.69011467765, 164514.92029376546 450342.18376373156, 164764.92029376546 450342.18376373156, 164889.92029376546 450558.69011467765))"
"POLYGON ((165322.93299565767 450558.69011467765, 165197.93299565767 450775.19646562374, 164947.93299565767 450775.19646562374, 164822.93299565767 450558.69011467765, 164947.93299565767 450342.18376373156, 165197.93299565767 450342.18376373156, 165322.93299565767 450558.69011467765))"
"POLYGON ((165755.9456975499 450558.69011467765, 165630.9456975499 450775.19646562374, 165380.9456975499 450775.19646562374, 165255.9456975499 450558.69011467765, 165380.9456975499 450342.18376373156, 165630.9456975499 450342.18376373156, 165755.9456975499 450558.69011467765))"
"POLYGON ((166188.9583994421 450558.69011467765, 166063.9583994421 450775.19646562374, 165813.9583994421 450775.19646562374, 165688.9583994421 450558.69011467765, 165813.9583994421 450342.18376373156, 166063.9583994421 450342.18376373156, 166188.9583994421 450558.69011467765))"
"POLYGON ((166621.97110133435 450558.69011467765, 166496.97110133435 450775.19646562374, 166246.97110133435 450775.19646562374, 166121.97110133435 450558.69011467765, 166246.97110133435 450342.18376373156, 166496.97110133435 450342.18376373156, 166621.97110133435 450558.69011467765))"
"POLYGON ((167054.98380322655 450558.69011467765, 166929.98380322655 450775.19646562374, 166679.98380322655 450775.19646562374, 166554.98380322655 450558.69011467765, 166679.98380322655 450342.18376373156, 166929.98380322655 450342.18376373156, 167054.98380322655 450558.69011467765))"
"POLYGON ((167487.9965051188 450558.69011467765, 167362.9965051188 450775.19646562374, 167112.9965051188 450775.19646562374, 166987.9965051188 450558.69011467765, 167112.9965051188 450342.18376373156, 167362.9965051188 450342.18376373156, 167487.9965051188 450558.69011467765))"
"POLYGON ((116609.004032783 450933.69011467765, 116484.004032783 451150.19646562374, 116234.004032783 451150.19646562374, 116109.004032783 450933.69011467765, 116234.004032783 450717.18376373156, 116484.004032783 450717.18376373156, 116609.004032783 450933.69011467765))"
"POLYGON ((117042.01673467523 450933.69011467765, 116917.01673467523 451150.19646562374, 116667.01673467523 451150.19646562374, 116542.01673467523 450933.69011467765, 116667.01673467523 450717.18376373156, 116917.01673467523 450717.18376373156, 117042.01673467523 450933.69011467765))"
"POLYGON ((117475.02943656745 450933.69011467765, 117350.02943656745 451150.19646562374, 117100.02943656745 451150.19646562374, 116975.02943656745 450933.69011467765, 117100.02943656745 450717.18376373156, 117350.02943656745 450717.18376373156, 117475.02943656745 450933.69011467765))"
"POLYGON ((117908.04213845967 450933.69011467765, 117783.04213845967 451150.19646562374, 117533.04213845967 451150.19646562374, 117408.04213845967 450933.69011467765, 117533.04213845967 450717.18376373156, 117783.04213845967 450717.18376373156, 117908.04213845967 450933.69011467765))"
"POLYGON ((118341.05484035188 450933.69011467765, 118216.05484035188 451150.19646562374, 117966.05484035188 451150.19646562374, 117841.05484035188 450933.69011467765, 117966.05484035188 450717.18376373156, 118216.05484035188 450717.18376373156, 118341.05484035188 450933.69011467765))"
"POLYGON ((118774.0675422441 450933.69011467765, 118649.0675422441 451150.19646562374, 118399.0675422441 451150.19646562374, 118274.0675422441 450933.69011467765, 118399.0675422441 450717.18376373156, 118649.0675422441 450717.18376373156, 118774.0675422441 450933.69011467765))"
